customer_id,tenure,age,num_products,has_partner,has_dependents,contract,internet_service,online_security,tech_support,paperless_billing,payment_method,monthly_charges,total_charges,churn
C04044,2,21,4,1,0,One year,Fiber optic,0,1,0,Electronic check,50.12,56.98,1
C04045,31,29,4,1,1,Month-to-month,Fiber optic,1,0,1,Mailed check,56.77,1809.17,0
C04046,11,39,2,1,0,Month-to-month,Fiber optic,0,1,0,Bank transfer,57.43,648.68,1
C04047,46,37,1,0,0,Month-to-month,Fiber optic,0,0,1,Mailed check,45.07,2116.96,0
C04048,62,35,3,0,1,One year,DSL,1,0,0,Electronic check,49.32,3176.36,0
C04049,69,18,2,0,0,Month-to-month,DSL,0,1,1,Credit card,51.35,3450.04,0
C04050,64,47,1,0,1,One year,DSL,0,0,1,Electronic check,35.54,2287.69,0
C04051,10,50,3,0,0,Month-to-month,DSL,0,1,1,Credit card,51.89,507.1,1
C04052,40,41,1,0,1,Month-to-month,No,0,0,1,Credit card,30.02,1259.66,0
C04053,24,31,1,1,0,One year,Fiber optic,0,1,0,Electronic check,54.65,1361.16,0
C04054,44,53,3,1,1,Two year,Fiber optic,0,1,0,Mailed check,63.32,2778.77,0
C04055,60,22,2,0,0,Month-to-month,No,1,1,0,Electronic check,44.19,2658.15,0
C04056,62,28,1,0,0,Two year,No,1,1,1,Bank transfer,36.88,2337.62,0
C04057,17,41,1,0,0,Month-to-month,Fiber optic,0,1,1,Credit card,52.46,927.89,0
C04058,65,48,2,1,1,One year,No,0,0,0,Bank transfer,31.63,2147.26,0
C04059,57,72,1,1,0,Two year,DSL,1,1,1,Electronic check,51.58,2953.54,0
C04060,55,30,1,1,1,Month-to-month,No,0,0,0,Electronic check,29.81,1622.94,0
C04061,53,33,2,1,0,Month-to-month,DSL,0,0,0,Electronic check,36.48,1889.93,0
C04062,56,41,3,0,0,Month-to-month,Fiber optic,1,1,0,Bank transfer,57.27,3217.48,0
C04063,9,30,2,1,0,Month-to-month,DSL,1,1,0,Credit card,49.88,402.23,0
C04064,22,41,2,1,1,One year,No,0,0,0,Bank transfer,22.07,491.48,0
C04065,13,71,2,0,1,Month-to-month,DSL,0,1,1,Bank transfer,47.49,704.02,1
C04066,48,43,2,0,1,Month-to-month,Fiber optic,0,1,1,Electronic check,56.29,2750.64,1
C04067,18,19,1,0,1,One year,Fiber optic,0,0,1,Bank transfer,45.32,747.21,0
C04068,40,33,3,1,0,One year,Fiber optic,0,1,1,Electronic check,57.42,2205.34,0
C04069,17,55,1,0,1,Month-to-month,Fiber optic,0,0,1,Credit card,41.43,619.02,0
C04070,15,63,1,1,0,One year,Fiber optic,1,1,0,Electronic check,61.84,897.9,1
C04071,15,18,1,1,1,One year,Fiber optic,1,0,1,Bank transfer,59.49,875.93,1
C04072,63,66,2,1,0,Month-to-month,DSL,1,0,1,Bank transfer,46.97,3015.08,0
C04073,39,28,1,1,1,One year,Fiber optic,1,0,1,Bank transfer,58.01,2302.68,0
C04074,13,68,1,0,0,Two year,Fiber optic,0,0,1,Electronic check,53.33,721.87,1
C04075,32,52,2,0,0,Month-to-month,No,0,0,1,Mailed check,31.98,993.1,0
C04076,9,60,3,1,0,One year,Fiber optic,0,0,1,Bank transfer,49.73,419.41,1
C04077,40,46,2,0,0,Two year,DSL,0,1,0,Credit card,43.4,1702.36,0
C04078,20,54,1,1,0,Two year,Fiber optic,1,0,1,Mailed check,60.73,1284.75,0
C04079,63,34,1,1,1,One year,Fiber optic,0,0,0,Electronic check,53.04,3310.48,0
C04080,44,71,2,0,1,One year,DSL,1,0,0,Mailed check,50.93,2167.45,0
C04081,38,56,1,0,0,One year,Fiber optic,1,1,1,Mailed check,64.96,2459.91,0
C04082,60,59,2,1,0,One year,DSL,1,0,1,Credit card,39.14,2426.28,0
C04083,71,45,1,0,0,Month-to-month,Fiber optic,1,0,1,Bank transfer,51.67,3665.13,0
C04084,48,46,3,1,1,Month-to-month,Fiber optic,0,0,1,Electronic check,40.79,1954.94,0
C04085,18,60,1,0,0,Month-to-month,DSL,0,1,0,Credit card,37.21,603.51,0
C04086,16,20,1,1,0,Month-to-month,No,0,0,1,Electronic check,20.97,362.57,1
C04087,55,69,3,1,0,Month-to-month,DSL,1,0,0,Electronic check,33.7,1903.22,0
C04088,39,27,1,0,0,Month-to-month,DSL,0,1,1,Electronic check,43.81,1699.71,0
C04089,68,59,1,0,0,Two year,No,0,0,1,Bank transfer,35.87,2476.42,0
C04090,59,31,3,1,0,Two year,DSL,0,1,1,Credit card,46.78,2610.03,0
C04091,62,29,1,0,0,One year,DSL,0,1,1,Electronic check,48.48,3085.86,0
C04092,13,64,1,0,0,Two year,DSL,0,0,0,Mailed check,40.27,529.11,0
C04093,6,59,1,1,0,Two year,Fiber optic,1,1,1,Bank transfer,60.72,329.63,1
C04094,60,47,1,1,0,Two year,Fiber optic,0,0,1,Mailed check,53.88,3212.66,0
C04095,14,49,1,0,0,Month-to-month,Fiber optic,0,0,0,Electronic check,49.18,797.25,1
C04096,54,49,2,0,0,Month-to-month,DSL,0,1,1,Electronic check,45.63,2475.14,1
C04097,4,59,2,1,0,Month-to-month,DSL,0,0,1,Mailed check,37.97,170.72,0
C04098,39,49,1,1,1,Month-to-month,Fiber optic,0,0,0,Credit card,43.91,1715.03,1
C04099,72,43,1,1,0,Two year,DSL,1,1,1,Electronic check,49.36,3526.44,0
C04100,25,68,3,1,1,Month-to-month,Fiber optic,1,0,1,Electronic check,49.12,1155.12,0
C04101,32,18,4,1,0,Month-to-month,Fiber optic,0,0,0,Electronic check,54.4,1778.5,1
C04102,59,73,1,1,0,Month-to-month,No,1,0,1,Mailed check,37.44,2191.44,0
C04103,63,59,3,1,0,Month-to-month,DSL,1,0,1,Electronic check,52.45,3299.52,0
C04104,38,19,2,1,0,One year,Fiber optic,0,0,1,Credit card,46.08,1804.54,0
C04105,53,34,1,0,0,One year,Fiber optic,0,1,1,Mailed check,48.14,2589.25,0
C04106,67,47,1,0,1,Month-to-month,No,0,1,1,Mailed check,27.37,1811.85,0
C04107,28,73,1,0,1,One year,No,0,0,1,Electronic check,37.87,1085.72,0
C04108,3,56,3,1,0,One year,No,0,0,0,Electronic check,28.02,121.0,0
C04109,22,24,2,0,0,One year,Fiber optic,0,1,1,Mailed check,47.5,1007.86,1
C04110,38,69,2,1,0,Month-to-month,DSL,1,1,0,Credit card,52.35,1968.48,0
C04111,72,44,1,0,0,Month-to-month,Fiber optic,0,0,1,Electronic check,48.33,3495.05,0
C04112,72,26,2,1,1,Month-to-month,DSL,1,0,1,Electronic check,40.27,2937.53,0
C04113,62,39,2,1,0,One year,Fiber optic,0,0,0,Electronic check,57.43,3580.88,0
C04114,57,51,3,0,1,Month-to-month,DSL,0,0,1,Bank transfer,39.29,2259.38,1
C04115,6,63,1,1,0,Month-to-month,Fiber optic,0,0,1,Electronic check,52.84,295.97,1
C04116,32,66,2,0,0,Month-to-month,No,1,0,1,Electronic check,37.17,1143.93,1
C04117,10,18,1,0,0,One year,DSL,0,0,0,Mailed check,53.58,560.93,0
C04118,3,26,2,0,0,One year,Fiber optic,1,0,1,Mailed check,53.99,127.75,1
C04119,59,37,2,0,0,Month-to-month,DSL,0,0,1,Electronic check,35.01,2042.78,0
C04120,49,70,1,0,0,One year,DSL,0,0,1,Mailed check,36.6,1702.65,0
C04121,59,36,2,0,0,Month-to-month,DSL,1,0,1,Electronic check,49.95,2917.75,1
C04122,31,53,1,0,0,Month-to-month,DSL,1,1,1,Electronic check,51.25,1567.87,1
C04123,69,57,3,0,0,Month-to-month,DSL,0,1,1,Mailed check,42.65,2893.83,0
C04124,62,62,1,0,0,Month-to-month,Fiber optic,0,1,1,Bank transfer,56.71,3471.15,0
C04125,52,21,2,1,1,Two year,Fiber optic,0,0,0,Credit card,56.64,2949.62,0
C04126,41,26,3,1,1,One year,DSL,0,0,1,Credit card,48.3,2007.14,0
C04127,31,58,1,0,0,One year,No,1,0,1,Mailed check,36.85,1169.97,0
C04128,22,39,2,1,0,Month-to-month,No,0,0,1,Bank transfer,35.68,816.54,0
C04129,4,35,1,1,0,Month-to-month,Fiber optic,1,1,1,Bank transfer,52.89,261.94,0
C04130,13,29,1,0,1,Month-to-month,Fiber optic,1,0,1,Mailed check,58.11,817.75,1
C04131,45,59,2,0,0,One year,DSL,1,1,0,Electronic check,49.1,2201.15,0
C04132,42,60,2,1,0,Month-to-month,Fiber optic,0,0,0,Mailed check,44.26,1836.03,0
C04133,49,56,3,0,0,Month-to-month,No,1,1,1,Credit card,35.34,1769.2,0
C04134,20,26,3,0,1,One year,DSL,1,0,0,Mailed check,40.92,746.53,0
C04135,54,23,2,0,0,Two year,Fiber optic,1,1,0,Electronic check,61.47,3314.77,0
C04136,36,36,2,1,0,Month-to-month,DSL,1,0,1,Bank transfer,39.46,1378.26,1
C04137,1,65,3,0,0,Month-to-month,Fiber optic,0,0,1,Bank transfer,53.54,18.0,1
C04138,15,64,1,1,0,Month-to-month,DSL,0,1,1,Bank transfer,49.82,720.48,1
C04139,17,24,1,0,1,One year,Fiber optic,0,0,1,Bank transfer,49.4,874.99,0
C04140,24,33,1,0,0,Month-to-month,Fiber optic,0,1,1,Bank transfer,53.97,1402.49,1
C04141,58,22,3,1,1,One year,DSL,1,0,0,Credit card,45.78,2693.96,0
C04142,72,33,2,0,0,One year,DSL,0,0,1,Mailed check,37.53,2609.35,0
C04143,23,18,2,1,0,Month-to-month,No,0,0,1,Bank transfer,37.31,847.28,0
C04144,46,68,1,1,1,Month-to-month,Fiber optic,0,0,1,Mailed check,39.55,1787.02,0
C04145,72,54,4,0,0,Month-to-month,Fiber optic,0,1,1,Bank transfer,53.07,3769.7,0
C04146,8,56,1,0,0,Month-to-month,Fiber optic,0,0,0,Credit card,42.18,328.46,0
C04147,59,36,2,1,0,Month-to-month,No,0,1,1,Electronic check,37.88,2198.67,0
C04148,59,71,1,1,1,Month-to-month,DSL,1,0,1,Mailed check,46.07,2677.6,0
C04149,13,54,1,0,0,One year,No,0,1,0,Mailed check,38.77,538.35,0
C04150,39,34,2,0,1,Month-to-month,DSL,0,0,1,Mailed check,40.8,1600.47,0
C04151,28,43,4,0,0,One year,DSL,0,0,1,Credit card,41.96,1256.14,0
C04152,61,39,1,0,1,Month-to-month,Fiber optic,0,0,1,Electronic check,45.63,2722.2,1
C04153,16,25,1,0,0,One year,No,0,1,0,Mailed check,35.74,499.37,0
C04154,2,50,1,1,0,Two year,DSL,0,0,1,Credit card,36.09,56.01,0
C04155,17,19,1,1,0,Two year,Fiber optic,0,0,0,Electronic check,53.06,877.23,0
C04156,30,47,1,1,1,Month-to-month,Fiber optic,0,0,0,Electronic check,45.26,1390.5,1
C04157,13,64,2,1,1,One year,DSL,1,1,1,Electronic check,47.42,637.31,0
C04158,13,37,3,0,0,One year,No,0,0,1,Credit card,29.58,413.94,1
C04159,43,35,1,1,0,Month-to-month,Fiber optic,0,0,1,Electronic check,57.66,2401.65,1
C04160,21,60,2,0,0,One year,No,0,0,1,Electronic check,30.16,620.32,0
C04161,55,74,1,0,0,Two year,Fiber optic,1,0,1,Electronic check,65.11,3486.34,0
C04162,40,27,1,0,0,Month-to-month,Fiber optic,1,0,1,Bank transfer,61.91,2529.54,0
C04163,15,41,1,0,0,Month-to-month,Fiber optic,0,0,1,Bank transfer,48.48,685.52,1
C04164,52,73,2,0,0,One year,Fiber optic,0,0,0,Electronic check,52.02,2703.53,0
C04165,53,21,1,1,0,Month-to-month,Fiber optic,0,1,1,Credit card,57.77,2987.78,0
C04166,52,54,1,0,1,Month-to-month,DSL,1,1,0,Electronic check,35.27,1793.23,0
C04167,30,21,1,0,0,Month-to-month,Fiber optic,0,0,0,Electronic check,41.42,1227.03,1
C04168,33,30,1,0,0,Month-to-month,No,0,0,0,Mailed check,32.24,1058.29,0
C04169,57,42,1,1,0,Month-to-month,Fiber optic,1,0,1,Bank transfer,57.56,3285.4,0
C04170,52,30,3,0,0,Month-to-month,DSL,0,1,0,Mailed check,45.76,2414.69,0
C04171,9,35,2,0,0,Month-to-month,No,0,0,0,Credit card,24.43,271.85,0
C04172,54,41,3,0,0,One year,Fiber optic,1,1,1,Mailed check,72.06,3924.44,0
C04173,1,19,1,1,0,Month-to-month,Fiber optic,1,0,1,Credit card,57.84,63.7,0
C04174,44,65,1,0,0,Month-to-month,DSL,1,0,1,Electronic check,50.1,2172.74,0
C04175,9,50,1,1,1,Month-to-month,Fiber optic,1,0,1,Credit card,59.66,523.12,1
C04176,32,36,1,1,0,Month-to-month,No,1,1,1,Electronic check,40.74,1301.58,0
C04177,15,26,2,0,0,Month-to-month,DSL,1,1,1,Mailed check,50.42,773.51,0
C04178,12,45,1,1,1,Month-to-month,DSL,0,1,0,Electronic check,49.52,551.86,0
C04179,57,52,1,1,0,One year,Fiber optic,0,1,1,Electronic check,52.38,2978.78,0
C04180,8,74,2,0,0,Month-to-month,DSL,0,0,0,Credit card,44.86,402.37,0
C04181,72,56,1,0,0,Month-to-month,Fiber optic,1,0,1,Mailed check,55.88,4071.48,0
C04182,27,27,4,0,0,One year,DSL,0,0,1,Electronic check,42.96,1139.13,0
C04183,62,18,1,0,0,Month-to-month,DSL,0,1,1,Electronic check,45.89,2817.48,0
C04184,12,59,2,1,0,One year,No,0,0,1,Credit card,25.57,312.76,0
C04185,65,38,1,1,1,Two year,Fiber optic,0,1,1,Mailed check,54.16,3516.86,0
C04186,42,26,4,0,0,Month-to-month,DSL,1,0,1,Mailed check,51.11,2055.71,0
C04187,62,64,1,0,0,Two year,Fiber optic,0,1,1,Credit card,58.22,3696.38,0
C04188,11,32,2,0,0,Two year,DSL,1,1,1,Credit card,55.52,577.26,0
C04189,43,52,1,1,0,Month-to-month,DSL,0,1,0,Bank transfer,49.7,2113.48,0
C04190,17,74,2,0,0,Two year,Fiber optic,0,1,1,Mailed check,52.15,823.78,0
C04191,32,22,1,1,1,One year,Fiber optic,1,0,1,Electronic check,47.2,1561.07,0
C04192,40,58,1,1,1,Two year,No,0,0,1,Bank transfer,34.24,1334.98,0
C04193,23,39,3,1,0,One year,Fiber optic,0,1,0,Credit card,54.15,1266.18,0
C04194,56,58,4,1,0,One year,No,1,0,1,Credit card,38.45,2184.71,0
C04195,6,40,1,0,1,Month-to-month,No,0,0,1,Bank transfer,37.0,190.11,1
C04196,50,24,3,0,0,Month-to-month,Fiber optic,1,0,1,Bank transfer,53.23,2623.31,0
C04197,37,73,1,0,0,Month-to-month,No,1,1,0,Bank transfer,36.19,1351.72,0
C04198,64,40,3,1,0,Month-to-month,Fiber optic,0,0,1,Credit card,44.89,2773.31,0
C04199,54,61,2,1,1,Two year,DSL,0,0,1,Electronic check,39.89,2187.46,0
C04200,72,42,1,0,0,Month-to-month,DSL,0,1,0,Mailed check,37.94,2718.89,0
C04201,49,44,3,1,1,One year,DSL,0,1,1,Mailed check,46.76,2254.61,0
C04202,11,58,3,1,0,Month-to-month,No,0,0,0,Credit card,32.0,324.44,0
C04203,49,23,1,1,0,Month-to-month,Fiber optic,0,1,0,Electronic check,56.97,2779.96,0
C04204,21,72,2,0,0,Month-to-month,Fiber optic,1,1,0,Credit card,51.55,1061.86,0
C04205,66,51,1,0,0,Month-to-month,DSL,1,0,0,Electronic check,50.95,3432.06,0
C04206,63,26,3,0,1,Two year,Fiber optic,1,0,1,Electronic check,55.64,3447.78,0
C04207,28,66,2,1,0,Month-to-month,DSL,0,0,1,Electronic check,37.75,1009.5,0
C04208,17,50,1,0,0,Month-to-month,No,0,1,1,Credit card,38.25,651.44,0
C04209,6,68,2,0,0,Month-to-month,No,0,0,1,Bank transfer,33.18,255.11,1
C04210,19,23,2,0,0,Month-to-month,Fiber optic,1,1,1,Electronic check,54.27,1012.27,1
C04211,56,54,2,1,0,Month-to-month,DSL,1,1,0,Electronic check,49.75,2738.62,0
C04212,28,48,1,1,0,Month-to-month,DSL,1,0,1,Electronic check,42.0,1179.9,0
C04213,66,51,1,1,0,Month-to-month,DSL,0,0,1,Electronic check,37.9,2534.93,0
C04214,38,58,2,1,1,Month-to-month,DSL,0,0,0,Mailed check,42.62,1650.27,1
C04215,37,46,1,1,0,Month-to-month,No,0,0,0,Mailed check,25.65,882.15,0
C04216,68,31,1,0,1,Two year,DSL,0,0,1,Bank transfer,42.78,2939.72,0
C04217,49,53,2,0,0,Month-to-month,Fiber optic,1,0,1,Electronic check,50.37,2445.81,0
C04218,43,53,1,1,0,Month-to-month,Fiber optic,0,1,0,Credit card,61.04,2552.38,0
C04219,36,70,2,1,0,One year,Fiber optic,1,0,1,Mailed check,51.74,1909.62,0
C04220,58,32,2,0,1,One year,DSL,1,0,0,Mailed check,56.47,3194.77,0
C04221,13,25,2,1,0,One year,No,0,0,1,Bank transfer,34.07,374.47,0
C04222,52,43,1,1,1,Two year,Fiber optic,1,0,1,Electronic check,54.04,2861.03,0
C04223,58,53,1,1,0,Month-to-month,Fiber optic,0,1,1,Electronic check,50.25,2841.61,0
C04224,32,65,1,1,0,Month-to-month,DSL,1,0,1,Electronic check,47.6,1490.93,0
C04225,60,38,3,1,0,Month-to-month,No,1,0,0,Bank transfer,40.07,2357.9,0
C04226,58,45,1,0,0,Two year,DSL,0,1,1,Electronic check,48.11,2779.51,1
C04227,56,21,4,0,0,Month-to-month,Fiber optic,0,0,0,Mailed check,47.11,2601.79,0
C04228,28,33,2,1,1,One year,Fiber optic,1,0,0,Bank transfer,62.13,1688.77,1
C04229,1,39,3,1,1,One year,DSL,0,1,1,Mailed check,46.46,68.46,0
C04230,42,29,1,0,1,Month-to-month,DSL,1,0,0,Mailed check,41.75,1785.51,0
C04231,48,33,1,1,1,Month-to-month,No,0,0,1,Electronic check,41.08,1928.24,0
C04232,40,68,3,0,1,Month-to-month,DSL,0,0,1,Bank transfer,43.26,1748.51,0
C04233,63,57,1,1,1,Month-to-month,Fiber optic,1,0,0,Bank transfer,57.04,3719.87,0
C04234,72,55,1,0,0,Month-to-month,Fiber optic,0,1,0,Bank transfer,52.58,3784.7,0
C04235,4,59,1,0,0,Month-to-month,DSL,0,1,1,Bank transfer,44.82,179.11,1
C04236,38,54,4,1,0,One year,DSL,1,1,0,Mailed check,45.93,1741.07,0
C04237,27,46,2,1,0,Two year,DSL,0,0,1,Mailed check,40.93,1107.1,1
C04238,9,35,2,0,1,One year,Fiber optic,0,1,0,Bank transfer,57.74,516.83,1
C04239,16,27,2,1,0,One year,Fiber optic,0,1,0,Credit card,45.34,635.39,0
C04240,56,59,1,0,0,Month-to-month,No,1,0,1,Bank transfer,28.55,1613.54,0
C04241,31,56,2,1,0,Month-to-month,Fiber optic,0,1,1,Bank transfer,50.45,1531.01,1
C04242,14,35,1,1,0,Month-to-month,No,1,0,1,Mailed check,27.48,330.15,0
C04243,25,18,3,1,0,Month-to-month,DSL,0,0,1,Bank transfer,35.87,826.28,1
C04244,34,56,1,0,0,One year,Fiber optic,0,0,1,Electronic check,57.37,1893.38,0
C04245,67,38,1,0,0,Two year,DSL,0,1,1,Mailed check,50.71,3480.95,0
C04246,24,18,2,1,0,Month-to-month,DSL,1,0,1,Electronic check,41.9,974.84,0
C04247,26,32,1,0,0,Month-to-month,Fiber optic,0,0,0,Mailed check,52.76,1345.55,0
C04248,20,21,2,1,0,Month-to-month,Fiber optic,0,1,1,Electronic check,49.25,1031.98,0
C04249,64,37,1,0,0,Month-to-month,Fiber optic,0,0,0,Bank transfer,59.78,3867.92,0
C04250,10,27,1,1,0,One year,Fiber optic,0,0,1,Electronic check,49.02,460.17,0
C04251,67,40,1,0,0,One year,Fiber optic,0,1,1,Credit card,44.88,2956.47,0
C04252,24,58,2,0,1,One year,No,0,0,1,Mailed check,41.16,1062.17,0
C04253,5,51,1,0,0,One year,DSL,0,0,1,Credit card,38.5,217.18,0
C04254,67,63,2,0,1,Month-to-month,DSL,1,1,1,Mailed check,60.17,4000.89,0
C04255,58,65,1,0,1,Two year,Fiber optic,0,0,1,Credit card,54.59,3238.72,0
C04256,27,50,1,0,1,One year,Fiber optic,0,1,1,Electronic check,56.48,1504.17,0
C04257,15,51,1,1,0,Month-to-month,Fiber optic,0,0,0,Mailed check,40.82,576.15,0
C04258,35,56,3,1,0,Month-to-month,Fiber optic,0,1,0,Bank transfer,55.54,1889.39,1
C04259,53,27,2,0,0,Two year,No,0,0,1,Electronic check,22.2,1109.98,0
C04260,44,71,1,1,0,Month-to-month,Fiber optic,0,0,1,Bank transfer,48.34,2134.63,1
C04261,26,37,2,0,1,Month-to-month,Fiber optic,1,0,1,Electronic check,55.81,1287.6,1
C04262,47,18,3,1,0,Month-to-month,Fiber optic,0,0,1,Mailed check,56.64,2599.47,1
C04263,34,30,1,1,1,Two year,No,0,0,0,Electronic check,26.98,914.26,0
C04264,50,18,3,1,1,Month-to-month,DSL,0,0,1,Electronic check,50.77,2596.67,1
C04265,12,22,1,1,0,One year,Fiber optic,1,1,1,Electronic check,52.32,657.66,1
C04266,4,33,3,0,0,Two year,Fiber optic,0,0,0,Credit card,45.93,245.32,0
C04267,48,32,2,1,0,Two year,DSL,0,0,1,Bank transfer,40.89,1955.75,0
C04268,55,66,1,1,0,Two year,Fiber optic,0,0,0,Credit card,38.37,2212.42,0
C04269,1,45,1,1,0,Month-to-month,DSL,1,0,1,Credit card,39.1,18.0,1
C04270,66,48,4,0,1,Month-to-month,DSL,0,0,1,Mailed check,42.33,2755.66,0
C04271,30,40,2,1,0,Month-to-month,No,0,0,0,Mailed check,34.66,1080.43,0
C04272,3,65,2,0,0,Month-to-month,DSL,0,0,0,Credit card,35.12,112.65,0
C04273,21,62,1,0,0,Two year,Fiber optic,1,1,1,Mailed check,57.36,1161.15,0
C04274,49,60,1,1,0,Two year,DSL,0,1,1,Credit card,47.52,2342.53,0
C04275,62,34,1,0,0,Month-to-month,Fiber optic,1,0,1,Mailed check,46.34,2842.12,0
C04276,38,66,1,1,0,Month-to-month,DSL,1,0,1,Mailed check,44.09,1652.04,0
C04277,15,51,2,1,0,Month-to-month,Fiber optic,0,0,1,Electronic check,48.82,826.5,1
C04278,52,30,3,1,0,Month-to-month,No,0,1,1,Electronic check,43.82,2328.91,0
C04279,46,31,2,1,0,Month-to-month,Fiber optic,0,0,1,Mailed check,52.68,2454.48,1
C04280,25,28,1,1,0,One year,Fiber optic,0,1,0,Electronic check,55.09,1405.07,0
C04281,21,45,2,1,1,One year,Fiber optic,1,0,1,Electronic check,58.84,1179.4,0
C04282,5,59,3,1,0,Two year,DSL,0,0,0,Electronic check,41.1,157.21,0
C04283,70,49,2,0,0,Month-to-month,Fiber optic,0,1,1,Mailed check,50.34,3554.2,0
C04284,47,52,2,0,0,Month-to-month,DSL,0,1,1,Mailed check,48.6,2331.35,0
C04285,68,48,4,1,0,Two year,Fiber optic,1,0,1,Credit card,59.29,4080.45,0
C04286,18,34,2,1,1,Month-to-month,No,0,1,0,Credit card,33.4,577.57,0
C04287,21,64,1,0,1,Month-to-month,Fiber optic,0,1,1,Credit card,56.0,1131.63,0
C04288,23,26,1,1,0,Month-to-month,Fiber optic,0,0,0,Bank transfer,59.76,1395.59,1
C04289,64,27,4,0,1,Two year,DSL,1,1,1,Mailed check,51.04,3193.95,0
C04290,67,25,1,0,1,One year,No,0,1,0,Credit card,33.98,2252.99,0
C04291,40,38,1,1,0,Two year,Fiber optic,0,0,0,Electronic check,44.97,1855.33,0
C04292,10,30,1,1,1,Month-to-month,No,1,1,0,Electronic check,35.5,326.45,0
C04293,52,67,2,0,0,One year,DSL,0,1,1,Electronic check,45.48,2400.97,1
C04294,72,22,4,0,0,One year,No,0,0,1,Credit card,26.86,1829.6,0
C04295,61,23,1,1,1,Month-to-month,Fiber optic,1,1,1,Mailed check,62.99,3831.49,0
C04296,64,47,2,1,0,Two year,DSL,0,1,1,Mailed check,42.89,2688.28,0
C04297,5,48,3,0,1,One year,No,0,0,1,Credit card,44.34,123.23,1
C04298,53,34,1,0,0,Two year,DSL,0,0,1,Mailed check,41.16,2146.63,0
C04299,55,28,1,0,1,Two year,Fiber optic,1,1,1,Credit card,52.1,2859.58,0
C04300,37,37,3,1,0,Month-to-month,No,1,1,1,Electronic check,40.95,1497.14,0
C04301,56,65,1,1,0,Month-to-month,DSL,0,0,1,Bank transfer,38.15,2143.33,0
C04302,59,26,2,1,0,Month-to-month,DSL,0,0,1,Bank transfer,43.59,2596.85,1
C04303,69,19,2,0,1,One year,Fiber optic,0,0,0,Electronic check,50.03,3470.23,0
C04304,59,54,1,0,0,One year,Fiber optic,0,0,0,Electronic check,52.07,3069.19,0
C04305,2,18,3,1,0,One year,No,1,0,1,Electronic check,48.56,113.18,1
C04306,65,21,1,0,0,Month-to-month,Fiber optic,1,1,0,Bank transfer,58.94,3758.55,0
C04307,60,53,1,0,0,One year,Fiber optic,0,1,0,Electronic check,58.68,3456.81,0
C04308,51,71,1,0,1,Month-to-month,No,1,0,1,Bank transfer,40.54,2012.04,0
C04309,30,42,1,0,0,Month-to-month,No,0,1,1,Bank transfer,36.56,1097.37,0
C04310,11,20,3,0,0,Two year,DSL,0,1,1,Electronic check,36.94,447.87,0
C04311,39,26,2,1,0,Month-to-month,DSL,1,0,0,Bank transfer,48.89,1989.25,0
C04312,72,39,3,1,0,Month-to-month,Fiber optic,0,1,1,Electronic check,45.05,3264.19,0
C04313,63,40,1,1,0,Month-to-month,No,0,0,1,Credit card,38.54,2346.29,0
C04314,64,29,2,1,1,Month-to-month,DSL,0,1,1,Electronic check,38.48,2478.52,1
C04315,61,27,2,1,1,Month-to-month,No,0,0,0,Mailed check,39.81,2467.3,0
C04316,54,51,3,0,0,One year,No,0,0,1,Credit card,30.42,1616.38,0
C04317,58,60,2,0,0,One year,DSL,1,0,0,Credit card,49.37,2847.61,0
C04318,56,27,1,0,1,Month-to-month,Fiber optic,0,0,0,Bank transfer,52.56,2988.79,1
C04319,34,47,1,1,0,Month-to-month,DSL,0,0,0,Mailed check,44.86,1517.56,1
C04320,31,39,1,0,0,Month-to-month,Fiber optic,0,0,0,Bank transfer,40.14,1249.32,0
C04321,52,23,2,0,0,One year,Fiber optic,1,0,1,Mailed check,51.78,2674.12,0
C04322,1,67,4,0,0,Month-to-month,Fiber optic,0,0,1,Electronic check,52.04,107.41,1
C04323,55,19,1,1,0,Month-to-month,Fiber optic,1,0,0,Credit card,55.26,2963.63,0
C04324,22,47,1,0,1,Month-to-month,No,0,1,1,Credit card,32.99,712.5,0
C04325,40,19,1,0,0,Month-to-month,DSL,0,0,0,Mailed check,40.96,1614.25,0
C04326,1,49,2,1,1,One year,Fiber optic,1,0,1,Bank transfer,53.9,25.06,1
C04327,65,59,1,1,0,Month-to-month,No,0,1,0,Electronic check,46.04,2934.64,0
C04328,63,33,1,0,0,Month-to-month,Fiber optic,0,0,0,Electronic check,56.71,3638.77,0
C04329,54,29,1,1,0,Month-to-month,Fiber optic,1,0,0,Bank transfer,62.42,3352.62,0
C04330,42,18,2,0,1,Two year,Fiber optic,0,0,1,Electronic check,59.04,2443.54,0
C04331,21,70,2,1,0,One year,No,1,1,0,Credit card,42.46,931.33,0
C04332,22,25,2,0,0,Month-to-month,Fiber optic,0,1,1,Credit card,50.33,1106.89,0
C04333,38,65,1,0,1,Month-to-month,Fiber optic,1,0,0,Bank transfer,53.6,1950.55,0
C04334,8,67,1,1,1,Two year,No,1,0,1,Credit card,36.76,197.71,0
C04335,62,30,1,1,1,Month-to-month,DSL,0,0,0,Electronic check,40.76,2520.05,0
C04336,47,32,1,1,0,Two year,Fiber optic,0,0,0,Credit card,43.37,2065.0,0
C04337,17,70,1,1,1,Month-to-month,Fiber optic,0,0,1,Electronic check,51.78,875.6,1
C04338,17,61,1,0,0,Month-to-month,DSL,1,1,1,Bank transfer,44.4,683.33,1
